"Data zamówienia";"Nr zamówienia";"Numer projektu";"Zlecenie";"Status wysyłki";"Tydzień dostawy";"Rodzaj dostawy";"Śledzenie";"Reklamacja";"rodzaj zamówienia";"Suma";"";"";"";""
"25.03.2024";"163/2024";"";"135181779";"Całkowicie dostarczone";"2024/17";" TIR ";"";"";"Zamówienie";"601,19 €";"601,19";"EUR";"";""
"25.03.2024";"162/2024";"";"135181776";"Całkowicie dostarczone";"2024/17";" TIR ";"";"";"Zamówienie";"270,90 €";"270,90";"EUR";"";""
"25.03.2024";"161/2024";"";"135181727";"Całkowicie dostarczone";"2024/17";" TIR ";"";"";"Zamówienie";"572,36 €";"572,36";"EUR";"";""
"22.03.2024";"158/2024";"";"135178848";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"108,21 €";"108,21";"EUR";"";""
"22.03.2024";"157/2024";"";"135178846";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"33,42 €";"33,42";"EUR";"";""
"22.03.2024";"156/2024";"";"135178843";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"69,16 €";"69,16";"EUR";"";""
"22.03.2024";"155/2024";"";"135178839";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"324,18 €";"324,18";"EUR";"";""
"21.03.2024";"151/2024";"";"135176568";"Całkowicie dostarczone";"2024/17";" TIR ";"";"";"Zamówienie";"217,27 €";"217,27";"EUR";"";""
"21.03.2024";"152/2024";"";"135176561";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"34,33 €";"34,33";"EUR";"";""
"21.03.2024";"153/2024";"";"135176560";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"251,34 €";"251,34";"EUR";"";""
"21.03.2024";"154/2023";"";"135176559";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 477,92 €";"1 477,92";"EUR";"";""
"21.03.2024";"142/2024/AKR";"";"135175052";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"4 162,72 €";"4 162,72";"EUR";"";""
"21.03.2024";"148/2024/AKR";"";"135175044";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 975,75 €";"1 975,75";"EUR";"";""
"21.03.2024";"149/2024/AKR";"";"135175042";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 502,41 €";"1 502,41";"EUR";"";""
"21.03.2024";"143/2024/CZ";"";"135175041";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"681,00 €";"681,00";"EUR";"";""
"21.03.2024";"147/2024/AKR";"";"135173730";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 076,38 €";"2 076,38";"EUR";"";""
"21.03.2024";"140/2024/AKR";"";"135173729";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"10 353,15 €";"10 353,15";"EUR";"";""
"21.03.2024";"139/2024/AKR";"";"135173727";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 168,33 €";"2 168,33";"EUR";"";""
"20.03.2024";"146/2024";"";"135172288";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"929,08 €";"929,08";"EUR";"";""
"20.03.2024";"147/2024";"";"135172287";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"47,96 €";"47,96";"EUR";"";""
"20.03.2024";"145/2024";"";"135171128";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"45,27 €";"45,27";"EUR";"";""
"19.03.2024";"144/2024";"";"135169459";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"36,09 €";"36,09";"EUR";"";""
"19.03.2024";"141/2024";"";"135166454";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"269,86 €";"269,86";"EUR";"";""
"18.03.2024";"138/2024";"";"135164467";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"246,01 €";"246,01";"EUR";"";""
"18.03.2024";"137/2024";"";"135163517";"Całkowicie dostarczone";"2024/17";" TIR ";"";"";"Zamówienie";"286,26 €";"286,26";"EUR";"";""
"18.03.2024";"136/2024";"";"135163117";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"104,48 €";"104,48";"EUR";"";""
"15.03.2024";"135/2024";"";"135159963";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"72,14 €";"72,14";"EUR";"";""
"14.03.2024";"134/2024";"";"135157858";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"428,15 €";"428,15";"EUR";"";""
"13.03.2024";"133/2024";"";"135154606";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"372,35 €";"372,35";"EUR";"";""
"13.03.2024";"132/2024";"";"135154077";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"73,39 €";"73,39";"EUR";"";""
"13.03.2024";"131/2024";"";"135153263";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"419,97 €";"419,97";"EUR";"";""
"12.03.2024";"130/2024";"";"135151229";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"108,21 €";"108,21";"EUR";"";""
"12.03.2024";"129/2024";"";"135150686";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"32,48 €";"32,48";"EUR";"";""
"12.03.2024";"128/2024";"";"135150507";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"32,48 €";"32,48";"EUR";"";""
"12.03.2024";"127/2024/AKR";"";"135148784";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 641,29 €";"1 641,29";"EUR";"";""
"12.03.2024";"124/2024/AKR";"";"135148630";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"6 016,52 €";"6 016,52";"EUR";"";""
"12.03.2024";"126/2024";"";"135148627";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"343,97 €";"343,97";"EUR";"";""
"12.03.2024";"90/A/HS/2024";"";"135148315";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"786,90 €";"786,90";"EUR";"";""
"11.03.2024";"125/2024";"";"135147688";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"982,12 €";"982,12";"EUR";"";""
"11.03.2024";"123/2024";"";"135146624";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"192,00 €";"192,00";"EUR";"";""
"11.03.2024";"121/2024";"";"135146623";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"73,39 €";"73,39";"EUR";"";""
"11.03.2024";"120/2024";"";"135146620";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"268,05 €";"268,05";"EUR";"";""
"11.03.2024";"119/2024";"";"135146619";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"192,59 €";"192,59";"EUR";"";""
"11.03.2024";"122/2024";"";"135146617";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"254,85 €";"254,85";"EUR";"";""
"8.03.2024";"117/2024";"";"135142538";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"286,88 €";"286,88";"EUR";"";""
"8.03.2024";"118/2024";"";"135142536";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"212,32 €";"212,32";"EUR";"";""
"6.03.2024";"103/HS/2024";"";"135136697";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 546,84 €";"2 546,84";"EUR";"";""
"6.03.2024";"103/A/2024";"";"135136695";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"4 460,96 €";"4 460,96";"EUR";"";""
"5.03.2024";"115/2024";"";"135131475";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"676,29 €";"676,29";"EUR";"";""
"5.03.2024";"114/2024/AKR";"";"135130683";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 168,33 €";"2 168,33";"EUR";"";""
"5.03.2024";"113/2024/AKR";"";"135130681";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 123,80 €";"2 123,80";"EUR";"";""
"5.03.2024";"111/2024";"";"135130680";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"66,81 €";"66,81";"EUR";"";""
"5.03.2024";"112/2024/AKR";"";"135130654";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 616,71 €";"1 616,71";"EUR";"";""
"4.03.2024";"110/2024";"";"135127498";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"182,26 €";"182,26";"EUR";"";""
"4.03.2024";"109/2024";"";"135127041";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"102,91 €";"102,91";"EUR";"";""
"1.03.2024";"104/2024";"";"135126542";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"75,36 €";"75,36";"EUR";"";""
"1.03.2024";"105/2024";"";"135126540";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 589,23 €";"2 589,23";"EUR";"";""
"1.03.2024";"106/2024";"";"135126539";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"377,02 €";"377,02";"EUR";"";""
"1.03.2024";"107/2024";"";"135126531";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"256,00 €";"256,00";"EUR";"";""
"1.03.2024";"108/2024";"";"135126529";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"509,65 €";"509,65";"EUR";"";""
"29.02.2024";"102/2024";"";"135117351";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"122,32 €";"122,32";"EUR";"";""
"28.02.2024";"101/2024";"";"135116244";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"318,85 €";"318,85";"EUR";"";""
"28.02.2024";"100/2024";"";"135116014";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"107,18 €";"107,18";"EUR";"";""
"27.02.2024";"99/2024/AKR";"";"135110599";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 168,33 €";"2 168,33";"EUR";"";""
"27.02.2024";"98/2024";"";"135110598";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"451,99 €";"451,99";"EUR";"";""
"26.02.2024";"94/2024";"";"135109442";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"382,87 €";"382,87";"EUR";"";""
"26.02.2024";"95/2024";"";"135109440";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"214,35 €";"214,35";"EUR";"";""
"26.02.2024";"96/2024";"";"135109439";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"319,40 €";"319,40";"EUR";"";""
"26.02.2024";"97/2024";"";"135109437";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"350,71 €";"350,71";"EUR";"";""
"26.02.2024";"QM 10050564";"";"135109280";"Całkowicie dostarczone";"";" TIR ";"";"";"Dostawa zastępcza";"2 226,37 €";"2 226,37";"EUR";"";""
"21.02.2024";"93/2024";"";"135099565";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 383,83 €";"1 383,83";"EUR";"";""
"21.02.2024";"93/A/2024";"";"135099563";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"46,45 €";"46,45";"EUR";"";""
"21.02.2024";"90/2024/HS";"";"135098503";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 048,32 €";"1 048,32";"EUR";"";""
"21.02.2024";"90/A/2024";"";"135098499";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"293,29 €";"293,29";"EUR";"";""
"21.02.2024";"91/2024";"";"135098497";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 143,84 €";"1 143,84";"EUR";"";""
"21.02.2024";"77/2027/STAL";"";"135097793";"Zlecenie anulowane";"";" TIR ";"";"";"Zamówienie";"257,45 €";"257,45";"EUR";"";""
"21.02.2024";"92/2024";"";"135097640";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"62,63 €";"62,63";"EUR";"";""
"20.02.2024";"89/2024";"";"135095620";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"130,89 €";"130,89";"EUR";"";""
"20.02.2024";"87/2024";"";"135095618";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"141,55 €";"141,55";"EUR";"";""
"20.02.2024";"88/2024";"";"135095617";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"414,28 €";"414,28";"EUR";"";""
"20.02.2024";"86/2024/STAL";"";"135093883";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"207,97 €";"207,97";"EUR";"";""
"20.02.2024";"77/2027/STAL";"";"135093399";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"257,45 €";"257,45";"EUR";"";""
"20.02.2024";"84/2024";"";"135093398";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"350,71 €";"350,71";"EUR";"";""
"20.02.2024";"83/2024/Balustrady";"";"135093396";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"209,47 €";"209,47";"EUR";"";""
"20.02.2024";"85/2024";"";"135093395";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"42,20 €";"42,20";"EUR";"";""
"19.02.2024";"79/2024";"";"135092196";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"315,43 €";"315,43";"EUR";"";""
"19.02.2024";"80/2024/AKR";"";"135092194";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 168,33 €";"2 168,33";"EUR";"";""
"19.02.2024";"81/2023";"";"135092192";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"62,85 €";"62,85";"EUR";"";""
"19.02.2024";"82/2024";"";"135092190";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"338,94 €";"338,94";"EUR";"";""
"15.02.2024";"78/2024";"";"135085850";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"256,00 €";"256,00";"EUR";"";""
"15.02.2024";"76/2024";"";"135085211";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"567,85 €";"567,85";"EUR";"";""
"15.02.2024";"75/2024";"";"135084436";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"348,07 €";"348,07";"EUR";"";""
"14.02.2024";"73/2024";"";"135082458";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"317,68 €";"317,68";"EUR";"";""
"14.02.2024";"74/2024";"";"135082457";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"62,85 €";"62,85";"EUR";"";""
"14.02.2024";"72/2024";"";"135082013";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"222,29 €";"222,29";"EUR";"";""
"14.02.2024";"71/2024";"";"135082012";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"80,71 €";"80,71";"EUR";"";""
"13.02.2024";"69/2024";"";"135077517";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"388,77 €";"388,77";"EUR";"";""
"13.02.2024";"70/2024";"";"135077513";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"807,53 €";"807,53";"EUR";"";""
"12.02.2024";"63/2024/ZASĘPA";"";"135074022";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"115,42 €";"115,42";"EUR";"";""
"9.02.2024";"65/2024";"";"135073683";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"62,85 €";"62,85";"EUR";"";""
"9.02.2024";"67/2024";"";"135073674";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"254,85 €";"254,85";"EUR";"";""
"9.02.2024";"66/2024";"";"135073672";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"350,26 €";"350,26";"EUR";"";""
"9.02.2024";"68/2024";"";"135073670";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"350,49 €";"350,49";"EUR";"";""
"9.02.2024";"54/2024 HS";"";"135073265";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"2 648,52 €";"2 648,52";"EUR";"";""
"9.02.2024";"55/B/2024 HS";"";"135073263";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"591,52 €";"591,52";"EUR";"";""
"9.02.2024";"55/C/2024";"";"135073261";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 039,09 €";"1 039,09";"EUR";"";""
"9.02.2024";"64/2024";"";"135073213";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"702,84 €";"702,84";"EUR";"";""
"8.02.2024";"62/2024";"";"135068024";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"15,48 €";"15,48";"EUR";"";""
"8.02.2024";"60/2024";"";"135067680";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"317,16 €";"317,16";"EUR";"";""
"8.02.2024";"61/2024";"";"135067679";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"273,97 €";"273,97";"EUR";"";""
"7.02.2024";"55/D/2024";"";"135067626";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"103,70 €";"103,70";"EUR";"";""
"7.02.2024";"55/A/2024 HS";"";"135067624";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"590,74 €";"590,74";"EUR";"";""
"7.02.2024";"59/2024";"";"135066865";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 033,50 €";"1 033,50";"EUR";"";""
"7.02.2024";"57/2024";"";"135066139";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"223,43 €";"223,43";"EUR";"";""
"7.02.2024";"56/2024";"";"135066137";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"66,81 €";"66,81";"EUR";"";""
"7.02.2024";"58/2024";"";"135066136";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"366,08 €";"366,08";"EUR";"";""
"5.02.2024";"53/2024";"";"135057229";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"70,78 €";"70,78";"EUR";"";""
"31.01.2024";"52/2024";"";"135049663";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"143,46 €";"143,46";"EUR";"";""
"31.01.2024";"51/2024";"";"135046539";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"325,97 €";"325,97";"EUR";"";""
"31.01.2024";"48/2024";"";"135046149";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"567,64 €";"567,64";"EUR";"";""
"31.01.2024";"49/2024";"";"135046147";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"565,02 €";"565,02";"EUR";"";""
"31.01.2024";"50/2024";"";"135046144";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 190,30 €";"1 190,30";"EUR";"";""
"31.01.2024";"31/A/2024";"";"135044793";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"173,35 €";"173,35";"EUR";"";""
"30.01.2024";"47/2024";"";"135042126";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"480,00 €";"480,00";"EUR";"";""
"30.01.2024";"46/2024";"";"135040386";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"647,50 €";"647,50";"EUR";"";""
"29.01.2024";"45/2024";"";"135037497";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"63,17 €";"63,17";"EUR";"";""
"29.01.2024";"41/2024";"";"135036457";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 591,75 €";"1 591,75";"EUR";"";""
"29.01.2024";"44/2024";"";"135036400";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"420,19 €";"420,19";"EUR";"";""
"26.01.2024";"42/2024";"";"135033724";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"282,57 €";"282,57";"EUR";"";""
"26.01.2024";"43/2024";"";"135033723";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"270,71 €";"270,71";"EUR";"";""
"24.01.2024";"28/A/2024";"";"135028900";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"36,89 €";"36,89";"EUR";"";""
"24.01.2024";"40/2024/KMAT";"";"135027699";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"86,71 €";"86,71";"EUR";"";""
"23.01.2024";"39/2024/BER";"";"135026393";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"359,19 €";"359,19";"EUR";"";""
"23.01.2024";"38/2024/STAL";"";"135023937";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"451,83 €";"451,83";"EUR";"";""
"22.01.2024";"37/2024";"";"135022366";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"189,49 €";"189,49";"EUR";"";""
"22.01.2024";"36/A/2024";"";"135022289";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"31,59 €";"31,59";"EUR";"";""
"22.01.2024";"31/2024";"";"135020847";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 922,56 €";"1 922,56";"EUR";"";""
"22.01.2024";"32/2024";"";"135020844";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"697,23 €";"697,23";"EUR";"";""
"22.01.2024";"33/2024/KMAT";"";"135020843";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"293,15 €";"293,15";"EUR";"";""
"22.01.2024";"35/2024";"";"135020835";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"321,67 €";"321,67";"EUR";"";""
"22.01.2024";"34/2024";"";"135020833";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"192,99 €";"192,99";"EUR";"";""
"22.01.2024";"36/2024";"";"135020770";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"160,28 €";"160,28";"EUR";"";""
"19.01.2024";"29/2024";"";"135017185";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"61,48 €";"61,48";"EUR";"";""
"19.01.2024";"28/2024";"";"135017027";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"464,69 €";"464,69";"EUR";"";""
"19.01.2024";"30/A/2024";"";"135017026";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"296,25 €";"296,25";"EUR";"";""
"19.01.2024";"30/2024";"";"135017025";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"1 552,68 €";"1 552,68";"EUR";"";""
"18.01.2024";"27/2024 balustrady";"";"135015585";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"574,92 €";"574,92";"EUR";"";""
"18.01.2024";"25/2024";"";"135015583";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"342,76 €";"342,76";"EUR";"";""
"17.01.2024";"26/2024";"";"135013246";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"128,69 €";"128,69";"EUR";"";""
"16.01.2024";"24/2024";"";"135006755";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"546,03 €";"546,03";"EUR";"";""
"15.01.2024";"21/2024";"";"135005679";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"72,52 €";"72,52";"EUR";"";""
"15.01.2024";"22/2024";"";"135005676";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"71,72 €";"71,72";"EUR";"";""
"15.01.2024";"23/2024";"";"135005675";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"48,51 €";"48,51";"EUR";"";""
"15.01.2024";"20/2024";"";"135003719";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"352,08 €";"352,08";"EUR";"";""
"15.01.2024";"19/2024";"";"135003717";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"256,16 €";"256,16";"EUR";"";""
"15.01.2024";"18/2024";"";"135003716";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"71,22 €";"71,22";"EUR";"";""
"11.01.2024";"17/2024";"";"134998678";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"107,74 €";"107,74";"EUR";"";""
"11.01.2024";"15/2024";"";"134998460";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"35,86 €";"35,86";"EUR";"";""
"11.01.2024";"16/2024";"";"134998459";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"113,60 €";"113,60";"EUR";"";""
"10.01.2024";"14/2024";"";"134995042";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"285,78 €";"285,78";"EUR";"";""
"10.01.2024";"12/B/2024";"";"134994432";"Całkowicie dostarczone";"";" TIR ";"";"";"Zamówienie";"24,89 €";"24,89";"EUR";"";""
